"","name","degree.total","degree.in","degree.out","strength.total","strength.in","strength.out","between","closeness","eigenvector","PageRank","degreeStrength.out","degreeStrength.in","Account Category","Account Type","description","statusesCount","followersCount","favoritesCount","friendsCount","name.y","created","protected","verified","location","lang","id"
"8143","TrustATrader",38,38,0,60,60,0,0,0.000146301251727943,0.000149444807976714,0.090210179339589,NA,1.57894736842105,NA,NA,"Trust a Trader - a directory of truly trustworthy #tradespeople. Please note that companies following us may not be members of http://t.co/q8nZm4boq1.",5896,5693,526,2871,"TrustATrader",2011-06-19 10:06:21,FALSE,FALSE,"United Kingdom","en","320116502"
"8144","CHAS2013Ltd",38,38,0,60,60,0,0,0.000146301251727943,0.000569243764960365,0.0751791059514881,NA,1.57894736842105,NA,NA,"The official twitter page for CHAS - Contractors Health & Safety Assessment Scheme",917,2753,54,400,"CHAS",2014-05-23 09:17:38,FALSE,FALSE,"Merton","en-gb","2517353772"
"8145","ajcdeane",38,38,0,60,60,0,0,0.000146301251727943,0.00408701357737951,0.0742988842286707,NA,1.57894736842105,NA,NA,"Tory. Public Affairs consultant. Suffolk born & bred. Recovering lawyer. Sometimes on Sky. Pro #Brexit",50392,14083,84101,2563,"Alex Deane",2011-03-04 07:59:21,FALSE,FALSE,"London","en","260632904"
"8146","acarchitects",38,38,0,60,60,0,0,0.000146301251727943,0.000571459540585741,0.0722268476804203,NA,1.57894736842105,NA,NA,"Providing you as a prospective Self Builder with the inspiration, support, and education required to build your cost effective, energy efficient, dream home.",1789,1601,540,1456,"AC Architects Ltd",2009-07-31 11:38:07,FALSE,FALSE,"iPhone: 56.474037,-2.968302","en","61752004"
"8147","CarolLewis101",38,38,0,60,60,0,0,0.000146301251727943,0.00262024672984068,0.072010159044126,NA,1.57894736842105,NA,NA,"Commissioning editor at The Times. Deputy on the property and personal finance sections. Winner of the LSL Property Journalist of the Year.",5360,5145,200,1028,"CarolLewis",2007-12-17 22:44:30,FALSE,TRUE,"Clapham, London","en","11269592"
"8148","GreenGenUK",38,38,0,60,60,0,0,0.000146301251727943,0.000247755806764754,0.0703505656603501,NA,1.57894736842105,NA,NA,"Renewable energy solutions - providing solar PV and thermal, heat pumps and biomass to domestic and commercial customers throughout the South West.",964,1997,219,1398,"GreenGenUK",2011-03-17 11:02:24,FALSE,FALSE,"Cornwall Devon Somerset Dorset","en","267688028"
"8149","StewartMcDonald",38,38,0,60,60,0,0,0.000146301251727943,0.00239653385268893,0.0702984309064261,NA,1.57894736842105,NA,NA,"Member of Parliament for Glasgow South & SNP Spokesperson for Defence",35317,15498,13583,3743,"Stewart McDonald MP",2009-01-27 18:54:07,FALSE,TRUE,"Glasgow","en","19608199"
"8150","ruth_hunt",38,38,0,59,59,0,0,0.000146301251727943,0.00457752603633838,0.0706951018055485,NA,1.55263157894737,NA,NA,"Chief Executive at @stonewalluk and Vice Chair and Trustee of @Shelter. https://t.co/spNsW6JxzU",14550,16118,1139,1412,"Ruth Hunt",2011-07-29 15:33:24,FALSE,TRUE,"London","en","344776889"
"8151","BEAMA_Htg",38,38,0,59,59,0,0,0.000146301251727943,0.00026993247029154,0.0703825549616567,NA,1.55263157894737,NA,NA,"Membership organisation. Evidence based information on technology for heating, hot water and air movement.",346,408,97,202,"BEAMA H&V",2014-11-03 23:07:04,FALSE,FALSE,"London, UK","en","2889025950"
"8152","GihanTadreft",38,38,0,59,59,0,0,0.000146301251727943,0.000695508215765817,0.0693551782714106,NA,1.55263157894737,NA,NA,"Architect, Chartered Architectural Technologist MCIAT. Director @gb_atelier. A Lecturer & Chair of @CIATYorkshire RTs do not = endorsements",3668,37469,25253,410,"Gihan Badi",2011-05-07 00:34:34,FALSE,FALSE,"UK","en","294354944"
"8153","Foodanddrinkfed",38,38,0,58,58,0,0,0.000146301251727943,0.00246097671462845,0.074226755593161,NA,1.52631578947368,NA,NA,"We're Food and Drink Federation (FDF): @FDFScotland @FDFCorpAffairs @TimRycroft_FDF @HelenMunday_FDF @Nicki_FDF",9001,10581,1934,2662,"FDF",2009-03-20 09:16:02,FALSE,FALSE,"UK","en","25481623"
"8154","AgeCymru",38,38,0,58,58,0,0,0.000146301251727943,0.00274060324160075,0.0719676964885203,NA,1.52631578947368,NA,NA,"We're the national charity for older people in Wales. Join us on our journey to create an age friendly Wales - #afwales. Advice line - 08000 223 444.",13786,12126,3543,3674,"Age Cymru",2009-07-02 10:02:30,FALSE,TRUE,"Wales","en","53023423"
"8155","RIBAResearch",38,38,0,58,58,0,0,0.000146301251727943,0.00177111049871223,0.0717642222322806,NA,1.52631578947368,NA,NA,"Research related news and updates from the Research and Innovation team at the Royal Institute of British Architects (@RIBA)",233,690,10,615,"RIBA Research",2016-06-22 15:46:23,FALSE,FALSE,"London, England","en-GB","745644108799160320"
"8156","metsawood",38,38,0,58,58,0,0,0.000146301251727943,0.000618199316912602,0.0711669905385837,NA,1.52631578947368,NA,NA,"Premium-quality wood products for construction, industrial and distribution customers. #wood #construction #architecture #KertoLVL",739,2811,108,2680,"Metsä Wood",2012-10-23 07:33:52,FALSE,FALSE,"","en","899436632"
"8157","ACKEMPO",38,38,0,58,58,0,0,0.000146301251727943,0.000503009506816839,0.0699145126812463,NA,1.52631578947368,NA,NA,"",1368,942,1780,259,"Anne Kemp",2011-09-22 08:19:36,FALSE,FALSE,"","en","377881018"
"8158","carlsargeant1",38,38,0,57,57,0,0,0.000146301251727943,0.00251633028426186,0.0762272365229759,NA,1.5,NA,NA,"'retweets are not an endorsement' #justsaying . To be clear , this is my personal account Not my ministerial contact.",10473,5332,4576,2758,"Carl Sargeant",2012-06-14 20:00:33,FALSE,FALSE,"","en","608530110"
"8159","planninglive",38,38,0,57,57,0,0,0.000146301251727943,0.000964373110688859,0.0718618577765898,NA,1.5,NA,NA,"Planning Events by @PlanningMag brings together planning and economic development professionals in the UK to share best practice and exchange knowledge",1727,1738,267,576,"Planning Events",2015-09-29 12:44:59,FALSE,FALSE,"London, England","en","3814721356"
"8160","qz",38,38,0,57,57,0,0,0.000146301251727943,0.00101584881205923,0.0715042652868932,NA,1.5,NA,NA,"Quartz is a new kind of global business news outlet. Sign up for the Quartz Daily Brief: http://t.co/3cm80H1KMS",102683,319219,1017,175,"Quartz",2012-05-07 19:53:20,FALSE,TRUE,"The World","en","573918122"
"8161","PCE_Hybrid",38,38,0,57,57,0,0,0.000146301251727943,0.000275087940017518,0.0709286117456687,NA,1.5,NA,NA,"PCE Hybrid Structures - precast concrete and prefabricated construction systems. 
Custodial, commercial, industrial, residential and infrastructure sectors.",2916,2025,213,1501,"PCE Hybrid",2015-03-11 15:52:07,FALSE,FALSE,"Tamworth, Staffordshire","en-gb","3087166288"
"8162","jamiesont",38,38,0,57,57,0,0,0.000146301251727943,0.000961850741834277,0.0703287125439352,NA,1.5,NA,NA,"One of those immigrants you hear about. Staff writer Private Eye. Dead Ringers. What's Up Africa. Children's author: Big Bad Mood & Sproutzilla. Exhausted.",61965,17566,11054,1357,"tom jamieson",2009-05-01 13:27:55,FALSE,FALSE,"Retweets are not an endorphin","en","36941760"
"8163","davidmackintosh",38,38,0,57,57,0,0,0.000146301251727943,0.00327833767581047,0.0701168378735058,NA,1.5,NA,NA,"Contact: info@davidmackintosh.org.uk",6555,3974,1035,197,"David Mackintosh",2010-01-08 20:54:39,FALSE,TRUE,"Northampton, United Kingdom","en","103085575"
"8164","konstruktorka",38,38,0,57,57,0,0,0.000146301251727943,0.000707499347433884,0.0695882815817831,NA,1.5,NA,NA,"Senior Structural Engineer @MetsaWoodUK",2989,792,1204,1144,"Ewa Ostrowska",2013-07-23 14:59:09,FALSE,FALSE,"Boston, England","en-gb","1615428168"
"8165","HightownHA",38,38,0,57,57,0,0,0.000146301251727943,0.00365817513037897,0.0687788927871161,NA,1.5,NA,NA,"A charitable association providing housing and support in Herts, Beds and Bucks for people who cannot afford to buy or rent homes at market values. Open 9-5.",1140,804,117,555,"Hightown HA",2010-12-14 09:50:43,FALSE,FALSE,"Hemel Hempstead, East","en","226505429"
"8166","MKRallings",38,38,0,57,57,0,0,0.000146301251727943,0.00206041555167499,0.0682449241902373,NA,1.5,NA,NA,"Deputy Chief Executive, HACT (All views are my own.)
Urban anthropologist; researcher; proud nerd.",401,446,491,776,"MK Rallings Adams",2015-09-04 19:00:19,FALSE,FALSE,"","en","3547521675"
"8167","HepworthGallery",38,38,0,56,56,0,0,0.000146301251727943,0.00204977978992303,0.0732197585158622,NA,1.47368421052632,NA,NA,"Art Fund Museum of the Year 2017. Open daily, 10am-5pm (closed 9 & 16 Oct), FREE entry.",19572,80472,14983,3695,"The Hepworth",2010-03-18 16:11:59,FALSE,TRUE,"Wakefield, West Yorkshire","en","124204576"
"8168","wlv_uni",38,38,0,56,56,0,0,0.000146301251727943,0.00201103641716965,0.0723494460928257,NA,1.47368421052632,NA,NA,"Follow us for news, photos, competitions and regular goings-on at the University of Wolverhampton.",15401,28040,3254,750,"Uni of Wolverhampton",2009-05-14 21:22:20,FALSE,TRUE,"Wolverhampton, UK","en","40088191"
"8169","Go_CheshireWest",38,38,0,56,56,0,0,0.000146301251727943,0.00264834769005407,0.0712091407556169,NA,1.47368421052632,NA,NA,"Cheshire West and Chester Council's official account for customer service, news, information and events. You can use this account to talk to us.",27404,23182,0,720,"Cheshire West",2009-06-19 15:40:32,FALSE,TRUE,"Chester","en","48737948"
"8170","Warwick_DC",38,38,0,56,56,0,0,0.000146301251727943,0.00192065278720951,0.0694284253994118,NA,1.47368421052632,NA,NA,"Official Warwick District Council Twitter page. Making Warwick District a great place to live, work and visit.
Monitored Mon-Fri 9am-5pm.",7393,8514,269,412,"Warwick DC",2009-07-13 13:37:19,FALSE,TRUE,"Royal Leamington Spa, UK","en","56373516"
"8171","PeterNorthDevon",38,38,0,55,55,0,0,0.000146301251727943,0.00106328357269503,0.0736162522123378,NA,1.44736842105263,NA,NA,"MP for North Devon since 2015; Parliamentary Private Secretary at DWP. Used to broadcast on the wireless. Regret can't respond on Twitter; contacts on website.",4256,3108,16,822,"Peter Heaton-JonesMP",2013-02-28 14:50:32,FALSE,TRUE,"North Devon","en","1227716558"
"8172","RoyalStatSoc",38,38,0,55,55,0,0,0.000146301251727943,0.00365891076993184,0.07311056808193,NA,1.44736842105263,NA,NA,"The Royal Statistical Society is a membership body promoting a world with data at the heart of understanding and decision making",6709,14655,81,695,"Royal Stat Society",2010-03-18 14:14:58,FALSE,FALSE,"UK","en","124176132"
"8173","CiscoUKI",38,38,0,55,55,0,0,0.000146301251727943,0.000353639773731511,0.0720340035722223,NA,1.44736842105263,NA,NA,"Tech that makes the world go round.",11251,32846,2109,1668,"Cisco UK & Ireland",2009-07-21 07:47:44,FALSE,TRUE,"UK & Ireland ","en","58737080"
"8174","CBuildingS",38,38,0,55,55,0,0,0.000146301251727943,0.000582209472508686,0.0710689757951088,NA,1.44736842105263,NA,NA,"UK's leading offsite volumetric manufacturer: education,
residential, hotels, student, custodial & military. Full turnkey &
specialist subcontractor.",472,1233,161,1060,"Caledonian Modular",2012-01-24 13:38:27,FALSE,FALSE,"Newark, Nottinghamshire, UK","en","472947539"
"8175","MoixaTechnology",38,38,0,55,55,0,0,0.000146301251727943,0.000320532242858562,0.0706080099417814,NA,1.44736842105263,NA,NA,"Changing the way we produce and use #electricity. A leading pioneer of Smart Storage & peer-to-peer energy systems @bioregional",1031,2977,395,1977,"Moixa Energy",2015-06-25 15:22:09,FALSE,FALSE,"London, England","en","3345625540"
"8176","SYFR",38,38,0,54,54,0,0,0.000146301251727943,0.00199601486229511,0.0772034063390652,NA,1.42105263157895,NA,NA,"The award winning Twitter page of South Yorkshire Fire & Rescue. We serve the communities of Barnsley, Doncaster, Rotherham, Sheffield and surrounding areas.",15921,30860,3128,5302,"South Yorkshire Fire",2009-07-20 15:12:50,FALSE,TRUE," South Yorkshire, UK","en","58497209"
"8177","traceyrc",38,38,0,54,54,0,0,0.000146301251727943,0.000539017374639747,0.0713505096137109,NA,1.42105263157895,NA,NA,"Former Head of CSR at @KYOCERADUK, tweeting personal views on sustainability, circular economy, responsible business, community, culture and ethics",10525,1936,1399,2303,"Tracey RawlingChurch",2008-03-23 15:44:27,FALSE,FALSE,"Reading, London, Manchester","en","14202449"
"8178","TrackerPlus",38,38,0,54,54,0,0,0.000146301251727943,0.000540383538776491,0.0712129465630667,NA,1.42105263157895,NA,NA,"Tracker Plus, the innovative award winning system for managing BREEAM, Code for Sustainable Homes & LEED projects online. Tweeting all things sustainable...",2359,424,1,917,"Tracker Plus",2011-01-28 17:30:51,FALSE,FALSE,"UK & worldwide","en","244168619"
"8179","wemakegood",38,38,0,54,54,0,0,0.000146301251727943,0.00218992624439498,0.068773616560123,NA,1.42105263157895,NA,NA,"Design & architecture studio involving people in shaping neighbourhood change, championing meaningful participation

https://t.co/b9Uv3MweYI",3921,2644,165,1368,"make:good",2009-09-30 11:56:16,FALSE,FALSE,"Bermondsey & all over!","en","78582182"
"8180","GeorgeTomos",38,38,0,53,53,0,0,0.000146301251727943,0.000640891977068574,0.0755087845148072,NA,1.39473684210526,NA,NA,"RIBA CHARTERED architecture:pensaerniaeth 
-dylunio-rheolu priosectau-cynllunio-adnewyddu-
-design-project management-planning-restoration-
01654 700337",1025,447,22,481,"George+Tomos",2010-12-02 22:17:44,FALSE,FALSE,"Machynlleth, Wales","en","222259329"
"8181","AdjayeAssoc",38,38,0,53,53,0,0,0.000146301251727943,0.00062484770046441,0.0709005817594339,NA,1.39473684210526,NA,NA,"Architecture inspired by a broad cultural and social discourse. ‘Constructed Narratives’ - new book by David Adjaye - available to order https://t.co/wDpzKhSrJO",880,8364,1065,584,"Adjaye Associates",2010-10-07 14:53:44,FALSE,FALSE,"Global","en","199701767"
"8182","natfedSara",38,38,0,53,53,0,0,0.000146301251727943,0.00369470311524471,0.0675602606899288,NA,1.39473684210526,NA,NA,"News and policy on regeneration from the National Housing Federation @natfednews. Retweets are not an endorsement.",425,249,18,237,"Sara Cunningham",2014-02-26 11:51:35,FALSE,FALSE,"www.housing.org.uk","en","2362565606"
"8183","LBRUT",38,38,0,52,52,0,0,0.000146301251727943,0.00187845611793957,0.0726406189586511,NA,1.36842105263158,NA,NA,"News and tips from the council and community | Support: @LBRuT_Help | Keep up to date with our latest news: https://t.co/PsGGl68HJO Mon-Fri 09.00-17.30",28224,18072,3297,1372,"Richmond Council",2009-10-21 15:57:34,FALSE,TRUE,"Richmond upon Thames","en","84105845"
"8184","PlymUni",38,38,0,52,52,0,0,0.000146301251727943,0.00192523949970987,0.0719636600120967,NA,1.36842105263158,NA,NA,"Official tweets from Plymouth University",32810,54938,11984,1630,"Plymouth University",2009-06-22 19:23:19,FALSE,TRUE,"Plymouth, UK","en","49733413"
"8185","francescrook",38,38,0,52,52,0,0,0.000146301251727943,0.00329398057524148,0.069576583784293,NA,1.36842105263158,NA,NA,"CEO Howard League for Penal Reform, campaigning for less crime, safer communities, fewer people in prison. Tweeting in a personal capacity.",20058,16967,4808,1015,"Frances Crook",2010-10-15 16:01:19,FALSE,FALSE,"","en","203128038"
"8186","carolhagen",38,38,0,52,52,0,0,0.000146301251727943,0.000369863930027786,0.0678146691987591,NA,1.36842105263158,NA,NA,"Speaker, Bluebeam Trainer, #Construction Software  + consulting for #AEC, https://t.co/HfnXshi84p 100+ Bluebeam Tips: https://t.co/fiD7WwUa4U + https://t.co/BjRie7glXu",15629,3652,2695,3726,"Carol Hagen <ed><U+00A0><U+00BC><ed><U+00BF><U+0097><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+00BB><ed><U+00A0><U+00BD><ed><U+00BB><U+00A0><U+FE0F>",2009-07-14 20:45:21,FALSE,FALSE,"Chandler, AZ","en","56810786"
"8187","peterjukes",38,38,0,52,52,0,0,0.000146301251727943,0.00209534532041826,0.0676438475500475,NA,1.36842105263158,NA,NA,"Daniel Morgan Murder Podcast: If you haven't heard this story, ask yourself, why? https://t.co/Ov68O7pNAv",150013,27704,101168,3036,"Peter Jukes",2009-06-09 00:28:26,FALSE,TRUE,"London","en","45715838"
"8188","lauracgiles",38,38,0,52,52,0,0,0.000146301251727943,0.00397879951365275,0.0675628377663673,NA,1.36842105263158,NA,NA,"Head of Policy & Strategy at @TheBarnetGroup, but tweets are all in a personal capacity. #socialhousing #homelessness #socialcare. Black coffee,extra strong,pls",1511,373,685,331,"Laura Giles",2011-03-09 01:24:20,FALSE,FALSE,"London, England","en","262925956"
"8189","TfLTravelAlerts",38,38,0,51,51,0,0,0.000146301251727943,0.00081222224134362,0.0879640620801009,NA,1.34210526315789,NA,NA,"<ed><U+00A0><U+00BD><ed><U+00B1><U+008B> Welcome to our official @TfL feed. We’re here to help and provide travel advice for Tube, DLR, London Overground, TfL Rail and Trams.",91510,834614,21,46,"TfL Travel Alerts",2011-08-16 05:36:56,FALSE,TRUE,"London, England","en-gb","355994177"
"8190","buyingagent",38,38,0,51,51,0,0,0.000146301251727943,0.00080358108840176,0.0748856126588338,NA,1.34210526315789,NA,NA,"Buying Agent London & South-East. Sunday Times Best Buying Agent Award 2014. Property commentator on BBC TV, Radio and Sky News. 
Blog: http://t.co/l8fodzmW",45055,10760,3895,1628,"Tracy Kellett",2009-11-05 17:58:10,FALSE,FALSE,"London","en","87743536"
"8191","BumblebeeTrust",38,38,0,51,51,0,0,0.000146301251727943,0.000477670427113855,0.0717528087409973,NA,1.34210526315789,NA,NA,"The official Twitter feed for the Bumblebee Conservation Trust",3882,37597,4152,375,"BBCT",2009-04-25 20:52:54,FALSE,FALSE,"UK","en","35307491"
